device_datetime,device_serial,transport_uuid,influx_insert_time,temperature,humidity,mkt,lat,lon,lbstime,shock,battery,src,exp,acc,accx,accy,accz,tiltx,tilty,tiltz,motion,ap,dw_inserted_at,dw_updated_at
2024-12-12 11:15:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 11:15:06.68,,,1.2604E-16,34.368608,118.538141,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.2,49.0,2.8404E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 11:18:49,VC6M6019,,2024-12-12 11:22:15.293,6.2,49.0,2.8404E-16,,,1734002100000,0.0,,,0.0,1.1,0.0,0.1,-1.1,0.0,8.9,81.1,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:22:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 11:22:15.294,,,1.2604E-16,34.338020,118.463209,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.2,49.0,2.8404E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 11:28:49,VC6M6019,,2024-12-12 11:35:11.388,6.2,49.0,2.8404E-16,,,1734002520000,0.0,,,0.0,1.1,0.0,0.1,-1.1,0.6,6.3,83.7,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:35:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 11:35:11.389,,,1.2604E-16,34.230712,118.418336,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.4,49.0,2.9141E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 11:38:49,VC6M6019,,2024-12-12 11:42:19.984,6.4,49.0,2.9141E-16,,,1734003300000,0.0,,,0.0,1.1,0.0,0.1,-1.1,0.9,6.1,83.8,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:42:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 11:42:19.987,,,1.2604E-16,34.150651,118.421081,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.4,49.0,2.9141E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 11:48:49,VC6M6019,,2024-12-12 11:55:07.844,6.4,49.0,2.9141E-16,,,1734003720000,0.0,,,0.0,1.1,0.0,0.1,-1.1,-0.2,5.9,84.1,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:55:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 11:55:08.843,,,1.2604E-16,34.013876,118.417037,,,60.0,2,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 11:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.7,49.0,3.0280E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 11:58:49,VC6M6019,,2024-12-12 12:15:06.204,6.7,49.0,3.0280E-16,,,1734004500000,0.0,,,0.0,1.2,0.1,0.2,-1.2,-2.0,8.0,81.7,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:02:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 12:15:06.207,,,1.2604E-16,33.919486,118.392676,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.8,49.0,3.0669E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 12:08:49,VC6M6019,,2024-12-12 12:15:06.204,6.8,49.0,3.0669E-16,,,1734004920000,0.0,,,0.0,1.1,0.0,0.1,-1.1,-0.8,6.7,83.2,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:15:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 12:15:06.207,,,1.2604E-16,33.861251,118.273525,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,7.0,49.0,3.1462E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 12:18:49,VC6M6019,,2024-12-12 12:22:18.84,7.0,49.0,3.1462E-16,,,1734005700000,0.0,,,0.0,1.1,0.0,0.1,-1.1,-0.2,6.8,83.2,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:22:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 12:22:18.837,,,1.2604E-16,33.812384,118.231088,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.9,49.0,3.1063E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 12:28:49,VC6M6019,,2024-12-12 12:35:15.176,6.9,49.0,3.1063E-16,,,1734006120000,0.0,,,0.0,1.2,0.0,0.1,-1.2,-0.7,6.9,83.1,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:35:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 12:35:15.359,,,1.2604E-16,33.683920,118.190491,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,7.0,49.0,3.1462E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 12:38:49,VC6M6019,,2024-12-12 12:42:19.104,7.0,49.0,3.1462E-16,,,1734006900000,0.0,,,0.0,1.1,0.0,0.1,-1.1,0.3,6.5,83.5,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:42:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 12:42:19.104,,,1.2604E-16,33.615155,118.190860,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.8,50.0,3.0669E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 12:48:49,VC6M6019,,2024-12-12 12:55:18.881,6.8,50.0,3.0669E-16,,,1734007320000,0.0,,,0.0,1.1,0.0,0.1,-1.1,0.2,5.2,84.8,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:55:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 12:55:18.88,,,1.2604E-16,33.531815,118.111411,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 12:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,7.0,49.0,3.1462E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 12:58:49,VC6M6019,,2024-12-12 13:02:31.328,7.0,49.0,3.1462E-16,,,1734008100000,0.0,,,0.0,1.1,0.0,0.1,-1.1,0.6,5.1,84.8,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:02:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 13:02:31.327,,,1.2604E-16,33.531710,118.014024,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.8,50.0,3.0669E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 13:08:49,VC6M6019,,2024-12-12 13:15:04.18,6.8,50.0,3.0669E-16,,,1734008520000,0.0,,,0.0,1.1,0.0,0.1,-1.1,-2.3,6.1,83.5,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:15:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 13:15:04.181,,,1.2604E-16,33.546474,117.863399,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.9,49.0,3.1063E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 13:18:49,VC6M6019,,2024-12-12 13:22:23.662,6.9,49.0,3.1063E-16,,,1734009300000,0.0,,,0.0,1.2,0.0,0.1,-1.2,0.3,5.4,84.6,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:22:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 13:22:23.707,,,1.2604E-16,33.564550,117.784719,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.7,50.0,3.0280E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 13:28:49,VC6M6019,,2024-12-12 13:35:08.862,6.7,50.0,3.0280E-16,,,1734009720000,0.0,,,0.0,1.3,0.0,0.0,-1.3,1.0,6.7,83.2,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:35:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 13:35:08.896,,,1.2604E-16,33.512847,117.736537,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.8,49.0,3.0669E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 13:38:49,VC6M6019,,2024-12-12 13:42:22.722,6.8,49.0,3.0669E-16,,,1734010500000,0.0,,,0.0,1.1,0.0,0.1,-1.1,-2.3,4.6,84.9,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:42:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 13:42:22.813,,,1.2604E-16,33.431414,117.754567,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.6,50.0,2.9896E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 13:48:49,VC6M6019,,2024-12-12 13:55:11.815,6.6,50.0,2.9896E-16,,,1734010920000,0.0,,,0.0,1.1,0.1,0.1,-1.1,-0.3,6.2,83.8,1.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:55:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 13:55:11.816,,,1.2604E-16,33.314192,117.825664,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 13:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.8,49.0,3.0669E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 13:58:49,VC6M6019,,2024-12-12 14:02:19.71,6.8,49.0,3.0669E-16,,,1734011700000,0.0,,,0.0,1.1,0.0,0.1,-1.1,-1.0,5.5,84.4,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:02:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 14:02:19.711,,,1.2604E-16,33.300417,117.833707,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.7,50.0,3.0280E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 14:08:49,VC6M6019,,2024-12-12 14:15:11.713,6.7,50.0,3.0280E-16,,,1734012120000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.6,84.3,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:15:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 14:15:11.714,,,1.2604E-16,33.300417,117.833707,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.9,50.0,3.1063E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 14:18:49,VC6M6019,,2024-12-12 14:23:45.01,6.9,50.0,3.1063E-16,,,1734012900000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.5,84.4,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:22:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 14:23:45.045,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.7,50.0,3.0280E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 14:28:49,VC6M6019,,2024-12-12 14:35:05.645,6.7,50.0,3.0280E-16,,,1734013320000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.8,84.1,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:35:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 14:35:05.644,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.8,50.0,3.0669E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 14:38:49,VC6M6019,,2024-12-12 14:42:17.948,6.8,50.0,3.0669E-16,,,1734014100000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.8,84.1,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:42:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 14:42:17.949,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.6,50.0,2.9896E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 14:48:49,VC6M6019,,2024-12-12 14:55:01.089,6.6,50.0,2.9896E-16,,,1734014520000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.9,84.0,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:55:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 14:55:01.09,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 14:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.7,50.0,3.0280E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 14:58:49,VC6M6019,,2024-12-12 15:02:23.853,6.7,50.0,3.0280E-16,,,1734015300000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.5,84.4,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:02:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 15:02:23.852,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.5,50.0,2.9516E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 15:08:49,VC6M6019,,2024-12-12 15:15:12.825,6.5,50.0,2.9516E-16,,,1734015720000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,6.0,83.9,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:15:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 15:15:12.825,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.6,50.0,2.9896E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 15:18:49,VC6M6019,,2024-12-12 15:22:25.52,6.6,50.0,2.9896E-16,,,1734016500000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.7,84.2,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:22:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 15:22:25.521,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.4,50.0,2.9141E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 15:28:49,VC6M6019,,2024-12-12 15:35:00.401,6.4,50.0,2.9141E-16,,,1734016920000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.5,84.4,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:35:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 15:35:00.401,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.5,50.0,2.9516E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 15:38:49,VC6M6019,,2024-12-12 15:42:16.347,6.5,50.0,2.9516E-16,,,1734017700000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.9,84.0,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:42:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 15:42:16.348,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.2,50.0,2.8404E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 15:48:49,VC6M6019,,2024-12-12 15:55:13.756,6.2,50.0,2.8404E-16,,,1734018120000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.6,84.3,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:55:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 15:55:13.759,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 15:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.3,50.0,2.8771E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 15:58:49,VC6M6019,,2024-12-12 16:02:25.226,6.3,50.0,2.8771E-16,,,1734018900000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.5,84.4,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:02:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 16:02:25.226,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.2,50.0,2.8404E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 16:08:49,VC6M6019,,2024-12-12 16:15:31.215,6.2,50.0,2.8404E-16,,,1734019320000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.6,84.3,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:15:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 16:15:31.251,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.3,50.0,2.8771E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 16:18:49,VC6M6019,,2024-12-12 16:22:21.086,6.3,50.0,2.8771E-16,,,1734020100000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.5,84.4,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:22:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 16:22:21.09,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.1,50.0,2.8043E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 16:28:49,VC6M6019,,2024-12-12 16:35:04.011,6.1,50.0,2.8043E-16,,,1734020520000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.6,84.3,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:35:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 16:35:04.012,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.2,50.0,2.8404E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 16:38:49,VC6M6019,,2024-12-12 16:42:25.943,6.2,50.0,2.8404E-16,,,1734021300000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.1,5.7,84.2,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:42:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 16:42:25.943,,,1.2604E-16,33.325430,117.817601,,,60.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.0,50.0,2.7685E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 16:48:49,VC6M6019,,2024-12-12 16:55:14.103,6.0,50.0,2.7685E-16,,,1734021720000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,6.0,84.0,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:55:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 16:55:14.105,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 16:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,6.1,50.0,2.8043E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 16:58:49,VC6M6019,,2024-12-12 17:02:25.911,6.1,50.0,2.8043E-16,,,1734022500000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-1.0,5.6,84.3,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 17:02:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-12 17:02:25.912,,,1.2604E-16,33.325430,117.817601,,,50.0,1,,,,,,,,,,,2024-12-13 00:30:54,2025-01-23 05:10:41
2024-12-12 17:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,5.9,50.0,2.7332E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-12 17:08:49,VC6M6019,,2024-12-12 17:15:15.289,5.9,50.0,2.7332E-16,,,1734022920000,0.0,,,0.0,1.0,0.0,0.1,-1.0,-0.7,5.5,84.5,0.0,0.0,2024-12-13 00:30:54,2025-01-23 05:10:41
